45;0;3269.00;10.40;2217.00;0.00;0.24
46;0;2776.00;10.47;2295.00;0.00;0.16
47;0;2137.00;9.50;1984.00;0.00;1.04
48;0;1343.00;9.50;2273.00;0.00;1.04
49;0;2790.00;10.52;2250.00;0.00;0.28
50;0;902.00;9.50;462.00;0.00;1.44
51;0;40.00;9.50;428.00;0.00;1.12
52;0;2970.00;10.32;2257.00;0.00;0.16
53;0;2641.00;10.22;2205.00;0.00;0.24
54;0;114.00;9.50;417.00;0.00;1.08
55;0;269.00;9.50;1924.00;0.00;1.28
56;0;316.00;9.50;1109.00;0.00;1.36
57;0;3036.00;10.20;2229.00;0.00;0.24
58;0;2800.00;11.20;2365.00;0.00;0.28
59;0;1264.00;9.50;1033.00;0.00;1.24
60;0;3073.00;10.37;2243.00;0.00;0.24
61;0;2889.00;10.50;2382.00;0.00;0.20
62;0;3147.00;10.30;2196.00;0.00;0.16
63;0;2892.00;10.25;2291.00;0.00;0.32
64;0;2980.00;10.60;2427.00;0.00;0.16
65;0;2654.00;11.22;2231.00;0.00;0.32
66;0;2896.00;10.20;2306.00;0.00;0.24
67;0;2922.00;10.22;2251.00;0.00;0.24
68;0;2626.00;9.50;2086.00;0.00;0.12
69;0;2733.00;10.22;2210.00;0.00;0.20
70;0;3024.00;10.20;2228.00;0.00;0.28
71;0;3010.00;10.20;2203.00;0.00;0.24
72;0;3133.00;10.37;2252.00;0.00;0.32
73;0;3208.00;10.32;2198.00;0.00;0.20
74;0;2987.00;10.40;2384.00;0.00;0.36
75;0;3133.00;10.32;2236.00;0.00;0.28
76;0;2905.00;9.62;2417.00;0.00;0.32
77;0;2746.00;10.77;2247.00;0.00;0.28
78;0;3235.00;9.92;1724.00;0.00;0.20
79;0;2996.00;10.25;2220.00;0.00;0.20
80;0;2995.00;10.27;2303.00;0.00;0.28
81;0;3094.00;10.35;2227.00;0.00;0.20
82;0;2941.00;10.32;2325.00;0.00;0.24
83;0;2896.00;10.07;2209.00;0.00;0.24
84;0;3175.00;10.35;2234.00;0.00;0.20
85;0;3074.00;10.32;2185.00;0.00;0.24
86;0;3032.00;10.27;2345.00;0.00;0.28
87;0;3224.00;10.40;2299.00;0.00;0.64
88;0;3309.00;10.40;2229.00;0.00;0.28
89;0;3091.00;10.47;2261.00;0.00;0.28
90;0;3042.00;10.30;2255.00;0.00;0.20
91;0;2821.00;10.55;2408.00;0.00;0.44
92;0;3054.00;9.65;2278.00;0.00;0.20
93;0;3071.00;10.30;2209.00;0.00;0.20
94;0;3047.00;10.22;2321.00;0.00;0.28
95;0;2979.00;10.20;2190.00;0.00;0.20
96;0;3649.00;10.20;2437.00;0.00;1.68
97;0;3152.00;10.40;2188.00;0.00;0.20
98;0;3112.00;10.40;2354.00;0.00;0.32
99;0;3255.00;10.35;2262.00;0.00;0.44
100;0;2674.00;10.62;2220.00;0.00;0.28
101;0;2836.00;10.77;2375.00;0.00;0.28
102;0;2671.00;11.30;2276.00;0.00;0.20
103;0;2947.00;10.17;2406.00;0.00;0.32
104;0;2962.00;10.20;2221.00;0.00;0.20
105;0;3327.00;10.27;2373.00;0.00;0.64
106;0;3151.00;10.35;2214.00;0.00;0.24
107;0;2715.00;10.45;2315.00;0.00;0.16
108;0;3271.00;10.35;2263.00;0.00;0.40
109;0;2821.00;10.57;2332.00;0.00;0.28
110;0;3031.00;10.37;2186.00;0.00;0.28
111;0;2720.00;11.40;2272.00;0.00;0.28
112;0;3224.00;10.30;2187.00;0.00;0.20
113;0;2759.00;10.70;2276.00;0.00;0.28
114;0;2770.00;10.47;2234.00;0.00;0.20
115;0;2730.00;10.85;2304.00;0.00;0.24
116;0;3055.00;10.07;2399.00;0.00;0.44
117;0;3002.00;10.20;2202.00;0.00;0.24
118;0;2829.00;10.42;2307.00;0.00;0.16
119;0;3217.00;10.40;2220.00;0.00;0.28
120;0;2933.00;10.20;2327.00;0.00;0.24
121;0;3123.00;10.32;2181.00;0.00;0.20
122;0;2635.00;9.50;2238.00;0.00;0.28
123;0;3336.00;10.37;2229.00;0.00;0.32
124;0;2918.00;10.40;2361.00;0.00;0.36
125;0;2793.00;10.37;2267.00;0.00;0.20
126;0;2960.00;10.22;2209.00;0.00;0.20
127;0;3075.00;10.32;2273.00;0.00;0.28
128;0;2896.00;10.70;2407.00;0.00;0.28
129;0;3097.00;10.30;2206.00;0.00;0.16
130;0;2808.00;10.52;2286.00;0.00;0.32
131;0;2497.00;10.35;2197.00;0.00;0.24
132;0;2928.00;9.97;2304.00;0.00;0.32
133;0;2731.00;10.97;2255.00;0.00;0.24
134;0;3021.00;10.30;2320.00;0.00;0.24
135;0;3192.00;10.37;2183.00;0.00;0.24
136;0;2950.00;9.97;2281.00;0.00;0.20
137;0;2650.00;10.20;2210.00;0.00;0.28
138;0;3087.00;10.27;2273.00;0.00;0.28
139;0;2973.00;10.00;2269.00;0.00;0.20
140;0;3108.00;10.30;2292.00;0.00;0.36
141;0;2940.00;10.22;2283.00;0.00;0.24
142;0;3004.00;10.05;2401.00;0.00;0.28
143;0;3162.00;10.35;2202.00;0.00;0.24
144;0;2698.00;10.37;2236.00;0.00;0.28
145;0;2805.00;10.67;2320.00;0.00;0.28
146;0;3292.00;10.40;2210.00;0.00;0.24
147;0;2733.00;10.20;2218.00;0.00;0.24
148;0;2832.00;10.52;2350.00;0.00;0.32
149;0;2997.00;10.20;2230.00;0.00;0.24
150;0;3077.00;10.37;2194.00;0.00;0.24
151;0;2869.00;10.55;2381.00;0.00;0.20
152;0;3043.00;10.30;2236.00;0.00;0.20
153;0;1564.00;9.50;1440.00;0.00;0.12
154;0;3277.00;10.35;2303.00;0.00;0.52
155;0;3046.00;10.30;2288.00;0.00;0.20
156;0;2777.00;10.47;2243.00;0.00;0.20
157;0;3020.00;10.40;2300.00;0.00;0.32
158;0;2924.00;10.20;2330.00;0.00;0.20
159;0;2497.00;10.65;2158.00;0.00;0.20
160;0;3079.00;10.30;2224.00;0.00;0.20
161;0;2814.00;10.17;2213.00;0.00;0.28
162;0;2925.00;10.32;2350.00;0.00;0.28
163;0;3101.00;10.05;2234.00;0.00;0.20
164;0;3144.00;10.32;2191.00;0.00;0.16
165;0;2947.00;10.22;2263.00;0.00;0.24
166;0;3080.00;10.27;2251.00;0.00;0.16
167;0;2924.00;10.52;2394.00;0.00;0.32
168;0;2748.00;11.07;2305.00;0.00;0.28
169;0;2869.00;10.20;2253.00;0.00;0.28
170;0;3032.00;10.30;2323.00;0.00;0.32
171;0;2722.00;10.27;2205.00;0.00;0.24
172;0;3049.00;10.40;2221.00;0.00;0.24
173;0;2768.00;10.65;2354.00;0.00;0.20
174;0;3154.00;10.40;2224.00;0.00;0.24
175;0;3210.00;10.32;2193.00;0.00;0.12
176;0;3020.00;10.30;2344.00;0.00;0.28
177;0;1691.00;9.50;1470.00;0.00;0.16
178;0;3014.00;9.55;2378.00;0.00;0.28
179;0;2732.00;10.42;2234.00;0.00;0.28
180;0;3183.00;10.20;2307.00;0.00;0.44
181;0;2977.00;10.27;2214.00;0.00;0.20
182;0;2826.00;10.22;2297.00;0.00;0.28
183;0;3156.00;10.37;2265.00;0.00;0.40
184;0;2780.00;10.55;2322.00;0.00;0.28
185;0;2880.00;10.20;2197.00;0.00;0.40
186;0;3194.00;10.22;2269.00;0.00;0.32
187;0;3043.00;10.40;2189.00;0.00;0.24
188;0;2644.00;9.75;2272.00;0.00;0.20
189;0;3331.00;10.40;2218.00;0.00;0.32
190;0;2808.00;11.82;2373.00;0.00;0.24
191;0;2949.00;11.87;1097.00;0.00;0.36
192;0;2810.00;11.35;2391.00;0.00;0.28
193;0;2973.00;10.20;2302.00;0.00;0.24
194;0;3047.00;10.40;2206.00;0.00;0.24
195;0;2906.00;10.20;2313.00;0.00;0.28
196;0;3198.00;10.40;2216.00;0.00;0.20
197;0;2982.00;10.45;2361.00;0.00;0.32
198;0;3456.00;10.42;2405.00;0.00;1.00
199;0;2635.00;10.02;2254.00;0.00;0.24
200;0;2529.00;10.25;2173.00;0.00;0.08
201;0;2891.00;10.52;2365.00;0.00;0.32
202;0;2739.00;10.87;2269.00;0.00;0.24
203;0;2905.00;10.52;2392.00;0.00;0.36
204;0;2921.00;9.97;2236.00;0.00;0.20
205;0;2803.00;10.00;2282.00;0.00;0.24
206;0;3339.00;10.30;2165.00;0.00;0.32
207;0;2991.00;10.30;2164.00;0.00;0.20
208;0;3221.00;10.50;2089.00;0.00;0.16
209;0;3069.00;9.50;2336.00;0.00;1.32
210;0;2333.00;9.50;1649.00;0.00;1.32
211;0;2796.00;10.27;2165.00;0.00;0.24
212;0;3081.00;10.40;2112.00;0.00;0.20
213;0;1870.00;9.50;796.00;0.00;0.96
214;0;3133.00;10.30;2134.00;0.00;0.20
215;0;2960.00;10.32;2083.00;0.00;0.16
216;0;2966.00;10.35;2117.00;0.00;0.20
217;0;1699.00;9.50;2303.00;0.00;1.32
218;0;1303.00;9.50;778.00;0.00;1.84
219;0;2527.00;10.67;2130.00;0.00;0.12
220;0;4736.00;9.50;2033.00;0.00;1.12
221;0;2569.00;10.30;2078.00;0.00;0.20
222;0;2947.00;10.30;2162.00;0.00;0.16
223;0;3009.00;10.40;2123.00;0.00;0.24
224;0;3622.00;9.50;1409.00;0.00;1.08
225;0;2884.00;9.50;1776.00;0.00;0.68
226;0;3042.00;10.50;2167.00;0.00;0.24
227;0;3317.00;10.40;2113.00;0.00;0.24
228;0;3287.00;10.32;2145.00;0.00;0.24
229;0;4758.00;9.50;1172.00;0.00;1.04
230;0;4941.00;9.50;1825.00;0.00;1.04
231;0;3107.00;10.35;2178.00;0.00;0.24
232;0;3156.00;10.27;2101.00;0.00;0.24
233;0;2943.00;10.30;2143.00;0.00;0.24
234;0;4319.00;9.50;1090.00;0.00;0.48
235;0;3847.00;9.50;1271.00;0.00;0.80
236;0;3026.00;10.40;2105.00;0.00;0.24
237;0;3391.00;10.55;2184.00;0.00;0.24
238;0;3028.00;10.40;2077.00;0.00;0.16
239;0;4085.00;9.50;952.00;0.00;1.20
240;0;3537.00;9.50;1308.00;0.00;1.00
241;0;2670.00;10.20;2104.00;0.00;0.20
242;0;2769.00;9.92;2171.00;0.00;0.16
243;0;2829.00;10.30;2100.00;0.00;0.20
244;0;3469.00;9.50;723.00;0.00;0.96
245;0;984.00;11.22;1698.00;0.00;0.36
246;0;3070.00;10.40;2118.00;0.00;0.24
247;0;2673.00;10.25;2085.00;0.00;0.16
248;0;3005.00;10.27;2172.00;0.00;0.28
249;0;2927.00;10.30;2210.00;0.00;0.20
250;0;2187.00;9.50;776.00;0.00;1.24
251;0;2254.00;9.50;1528.00;0.00;1.16
252;0;3121.00;10.37;2173.00;0.00;0.24
253;0;2509.00;10.50;2074.00;0.00;0.16
254;0;2200.00;9.50;1940.00;0.00;1.08
255;0;1288.00;9.50;2278.00;0.00;1.60
256;0;3187.00;10.32;2175.00;0.00;0.24
257;0;3220.00;10.50;2101.00;0.00;0.16
258;0;851.00;9.50;412.00;0.00;1.32
259;0;235.00;9.50;402.00;0.00;1.20
260;0;3266.00;10.32;2152.00;0.00;0.24
261;0;3091.00;10.50;2101.00;0.00;0.20
262;0;14.00;9.50;1695.00;0.00;0.76
263;0;400.00;9.50;1874.00;0.00;0.96
264;0;2968.00;10.20;2182.00;0.00;0.20
265;0;2906.00;10.20;2160.00;0.00;0.20
266;0;2867.00;10.22;2114.00;0.00;0.24
267;0;1218.00;9.50;1044.00;0.00;1.20
268;0;2735.00;10.17;2102.00;0.00;0.12
269;0;3135.00;10.30;2116.00;0.00;0.16
270;0;3197.00;10.30;2163.00;0.00;0.20
271;0;2575.00;10.25;2076.00;0.00;0.16
272;0;3274.00;10.35;2197.00;0.00;0.32
273;0;3348.00;10.35;2126.00;0.00;0.36
274;0;3066.00;10.40;2133.00;0.00;0.20
275;0;3150.00;10.40;2102.00;0.00;0.16
276;0;2462.00;10.60;2130.00;0.00;0.24
277;0;2948.00;10.40;2126.00;0.00;0.20
278;0;3370.00;10.45;2200.00;0.00;0.36
279;0;2810.00;10.25;2097.00;0.00;0.24
280;0;3140.00;10.30;2155.00;0.00;0.24
281;0;2876.00;10.20;2129.00;0.00;0.16
282;0;3253.00;10.37;2166.00;0.00;0.24
283;0;3129.00;10.30;2130.00;0.00;0.24
284;0;2485.00;9.50;2154.00;0.00;0.32
285;0;2466.00;10.20;2083.00;0.00;0.24
286;0;3227.00;10.50;2106.00;0.00;0.24
287;0;3036.00;10.50;2153.00;0.00;0.28
288;0;3044.00;10.40;2079.00;0.00;0.28
289;0;3001.00;10.40;2117.00;0.00;0.20
290;0;2886.00;10.40;2085.00;0.00;0.24
291;0;3357.00;10.37;2136.00;0.00;0.28
292;0;3273.00;10.30;2128.00;0.00;0.20
293;0;2737.00;10.25;2108.00;0.00;0.24
294;0;3055.00;10.37;1723.00;0.00;0.16
295;0;2735.00;10.27;2191.00;0.00;0.24
296;0;2557.00;10.17;2083.00;0.00;0.20
297;0;3198.00;10.40;2132.00;0.00;0.16
298;0;4056.00;11.50;2039.00;0.00;0.28
299;0;2789.00;10.20;2168.00;0.00;0.28
300;0;3076.00;10.37;2108.00;0.00;0.16
301;0;3104.00;10.30;2145.00;0.00;0.24
302;0;3094.00;10.40;2078.00;0.00;0.20
303;0;2450.00;10.30;2096.00;0.00;0.24
304;0;2968.00;10.30;2087.00;0.00;0.20
305;0;3303.00;10.32;2178.00;0.00;0.28
306;0;3013.00;10.40;2130.00;0.00;0.20
307;0;3442.00;10.40;2161.00;0.00;0.32
308;0;2924.00;10.30;2193.00;0.00;0.16
309;0;2684.00;10.20;2100.00;0.00;0.24
310;0;2938.00;10.30;2152.00;0.00;0.20
311;0;2510.00;10.60;2086.00;0.00;0.20
312;0;3140.00;10.22;2311.00;0.00;0.40
313;0;3163.00;10.30;2078.00;0.00;0.20
314;0;3137.00;10.40;2106.00;0.00;0.20
315;0;3024.00;10.40;2086.00;0.00;0.20
316;0;2683.00;9.50;2169.00;0.00;0.24
317;0;2696.00;9.95;2123.00;0.00;0.24
318;0;2905.00;10.40;2098.00;0.00;0.24
319;0;2952.00;10.30;2176.00;0.00;0.20
320;0;2999.00;10.27;2180.00;0.00;0.28
321;0;2730.00;10.20;2113.00;0.00;0.24
322;0;2580.00;10.20;2087.00;0.00;0.20
323;0;2991.00;10.37;2143.00;0.00;0.24
324;0;3204.00;10.42;2114.00;0.00;0.20
325;0;3229.00;10.32;2158.00;0.00;0.16
326;0;3230.00;10.27;2076.00;0.00;0.16
327;0;2908.00;10.32;2125.00;0.00;0.20
328;0;3094.00;10.40;2085.00;0.00;0.20
329;0;2783.00;10.30;2162.00;0.00;0.24
330;0;3152.00;10.30;2124.00;0.00;0.20
331;0;2975.00;10.32;2096.00;0.00;0.20
332;0;2685.00;10.22;2134.00;0.00;0.20
333;0;3062.00;10.40;2173.00;0.00;0.20
334;0;2810.00;10.35;2108.00;0.00;0.24
335;0;3058.00;10.42;2137.00;0.00;0.20
336;0;2669.00;10.20;2095.00;0.00;0.24
337;0;2452.00;9.50;2133.00;0.00;0.24
338;0;3287.00;10.35;2084.00;0.00;0.20
339;0;3280.00;10.35;2112.00;0.00;0.32
340;0;3154.00;10.40;2082.00;0.00;0.28
341;0;2942.00;10.37;2157.00;0.00;0.20
342;0;2981.00;10.40;2112.00;0.00;0.20
343;0;3031.00;10.37;2083.00;0.00;0.20
344;0;3085.00;10.40;2159.00;0.00;0.16
345;0;3207.00;10.37;2123.00;0.00;0.24
346;0;3133.00;10.32;2171.00;0.00;0.24
347;0;2895.00;10.35;2099.00;0.00;0.24
348;0;2864.00;10.22;2131.00;0.00;0.20
349;0;2756.00;10.05;2106.00;0.00;0.20
350;0;3124.00;10.07;2128.00;0.00;0.20
351;0;2534.00;10.22;2133.00;0.00;0.20
352;0;3042.00;10.40;2114.00;0.00;0.24
353;0;3220.00;10.50;2082.00;0.00;0.24
354;0;3000.00;10.40;2147.00;0.00;0.24
355;0;3289.00;10.32;2128.00;0.00;0.24
356;0;3102.00;10.35;2085.00;0.00;0.16
357;0;3148.00;10.27;2159.00;0.00;0.16
358;0;2955.00;10.30;2143.00;0.00;0.24
359;0;3289.00;10.12;2200.00;0.00;0.28
360;0;2958.00;10.40;2101.00;0.00;0.20
361;0;3384.00;10.50;2171.00;0.00;0.28
362;0;2823.00;10.35;2117.00;0.00;0.20
363;0;2775.00;10.22;2165.00;0.00;0.16
364;0;2552.00;10.27;2090.00;0.00;0.16
365;0;3276.00;10.30;2081.00;0.00;0.32
366;0;3065.00;10.45;2152.00;0.00;0.24
367;0;3159.00;10.40;2086.00;0.00;0.16
368;0;3210.00;10.37;2157.00;0.00;0.16
369;0;2453.00;10.30;2103.00;0.00;0.20
370;0;3305.00;10.40;2193.00;0.00;0.20
371;0;3026.00;10.40;2094.00;0.00;0.24
372;0;3265.00;10.12;2141.00;0.00;0.24
373;0;1758.00;9.50;1980.00;0.00;0.08
374;0;2686.00;10.15;2107.00;0.00;0.20
375;0;2738.00;10.20;2085.00;0.00;0.28
376;0;3167.00;10.32;2111.00;0.00;0.16
377;0;2512.00;10.30;2066.00;0.00;0.20
378;0;3133.00;10.35;2155.00;0.00;0.20
379;0;1688.00;9.67;1450.00;0.00;0.12
380;0;3225.00;10.55;2095.00;0.00;0.16
381;0;3307.00;10.40;2187.00;0.00;0.16
382;0;3075.00;10.40;2125.00;0.00;0.16
383;0;2731.00;10.25;2184.00;0.00;0.16
384;0;3093.00;10.50;2093.00;0.00;0.20
385;0;2454.00;10.30;2125.00;0.00;0.24
386;0;2968.00;10.32;2101.00;0.00;0.16
387;0;2988.00;10.20;2153.00;0.00;0.20
388;0;2792.00;10.20;2089.00;0.00;0.20
389;0;2820.00;10.30;2111.00;0.00;0.20
390;0;3344.00;10.42;2182.00;0.00;0.28
391;0;2630.00;10.12;2075.00;0.00;0.16
392;0;3244.00;10.37;2121.00;0.00;0.24
393;0;3291.00;10.32;2090.00;0.00;0.20
394;0;2703.00;10.20;2177.00;0.00;0.28
395;0;2861.00;10.20;2123.00;0.00;0.24
396;0;3152.00;10.40;2092.00;0.00;0.20
397;0;3139.00;10.30;2123.00;0.00;0.16
398;0;3032.00;10.40;2097.00;0.00;0.24
399;0;2679.00;10.22;2146.00;0.00;0.24
400;0;2891.00;10.30;2108.00;0.00;0.20
401;0;3065.00;10.50;2140.00;0.00;0.20
402;0;2875.00;10.37;2077.00;0.00;0.16
403;0;3314.00;10.42;2121.00;0.00;0.16
404;0;3272.00;10.37;2157.00;0.00;0.24
405;0;2683.00;10.30;2078.00;0.00;0.28
406;0;2944.00;10.45;2117.00;0.00;0.24
407;0;2504.00;9.65;2068.00;0.00;0.12
408;0;2825.00;10.20;2185.00;0.00;0.32
409;0;3009.00;10.40;2005.00;0.00;0.24
410;0;3268.00;10.25;2062.00;0.00;0.20
411;0;2866.00;9.50;2302.00;0.00;0.68
412;0;2307.00;9.50;1518.00;0.00;1.16
413;0;3117.00;10.30;2069.00;0.00;0.20
414;0;2955.00;10.40;2003.00;0.00;0.20
415;0;2957.00;10.25;2185.00;0.00;0.16
416;0;2026.00;9.50;917.00;0.00;0.76
417;0;2852.00;10.97;2028.00;0.00;0.20
418;0;3070.00;10.40;2038.00;0.00;0.20
419;0;1897.00;9.50;2229.00;0.00;1.12
420;0;1042.00;9.50;689.00;0.00;1.52
421;0;2795.00;10.67;2035.00;0.00;0.24
422;0;2906.00;10.40;2054.00;0.00;0.24
423;0;4884.00;9.50;2108.00;0.00;1.04
424;0;2741.00;10.82;2035.00;0.00;0.16
425;0;2721.00;10.30;2064.00;0.00;0.24
426;0;3135.00;10.25;1980.00;0.00;0.24
427;0;3582.00;9.50;1485.00;0.00;0.88
428;0;2924.00;9.50;1761.00;0.00;0.84
429;0;3078.00;10.35;1991.00;0.00;0.24
430;0;4675.00;9.50;1162.00;0.00;1.72
431;0;4936.00;9.50;1867.00;0.00;1.04
432;0;3299.00;10.20;2034.00;0.00;0.36
433;0;3181.00;10.40;2067.00;0.00;0.16
434;0;3000.00;10.40;2009.00;0.00;0.24
435;0;4327.00;9.50;1099.00;0.00;0.48
436;0;3939.00;9.50;1288.00;0.00;1.00
437;0;3141.00;10.27;2039.00;0.00;0.20
438;0;2929.00;10.57;2026.00;0.00;0.16
439;0;4037.00;9.50;934.00;0.00;0.96
440;0;2904.00;9.75;2130.00;0.00;0.12
441;0;2974.00;10.40;2053.00;0.00;0.24
442;0;2858.00;10.60;2033.00;0.00;0.20
443;0;1201.00;10.22;1522.00;0.00;0.28
444;0;2780.00;10.25;2078.00;0.00;0.16
445;0;2788.00;10.50;2041.00;0.00;0.24
446;0;3784.00;9.50;220.00;0.00;0.48
447;0;2216.00;9.50;846.00;0.00;1.20
448;0;2284.00;9.50;1571.00;0.00;1.48
449;0;3147.00;10.12;1994.00;0.00;0.16
450;0;2205.00;9.50;1869.00;0.00;0.92
451;0;1254.00;9.50;2218.00;0.00;1.72
452;0;3255.00;10.30;2068.00;0.00;0.20
453;0;3057.00;10.05;2009.00;0.00;0.16
454;0;2598.00;10.27;2029.00;0.00;0.20
455;0;784.00;9.50;416.00;0.00;1.36
456;0;2946.00;10.20;2214.00;0.00;0.20
457;0;3085.00;10.40;2072.00;0.00;0.20
458;0;3010.00;10.40;2015.00;0.00;0.20
459;0;59.00;9.50;1694.00;0.00;0.92
460;0;329.00;9.50;1893.00;0.00;1.20
461;0;2958.00;10.12;2215.00;0.00;0.20
462;0;2937.00;10.52;2023.00;0.00;0.24
463;0;3034.00;10.35;2050.00;0.00;0.24
464;0;3288.00;10.10;1989.00;0.00;0.36
465;0;1224.00;9.50;1092.00;0.00;1.24
466;0;2878.00;10.95;2024.00;0.00;0.20
467;0;2858.00;10.50;2057.00;0.00;0.20
468;0;3241.00;10.10;1999.00;0.00;0.16
469;0;2764.00;10.65;2049.00;0.00;0.24
470;0;3258.00;10.02;2033.00;0.00;0.32
471;0;3156.00;10.40;2072.00;0.00;0.20
472;0;3074.00;10.22;2001.00;0.00;0.24
473;0;3110.00;10.40;2043.00;0.00;0.24
474;0;2921.00;10.40;2055.00;0.00;0.24
475;0;3326.00;10.02;1959.00;0.00;0.52
476;0;2958.00;10.52;2023.00;0.00;0.20
477;0;3249.00;10.10;1995.00;0.00;0.24
478;0;2755.00;10.30;2068.00;0.00;0.20
479;0;2819.00;10.40;2054.00;0.00;0.20
480;0;2613.00;10.17;2061.00;0.00;0.08
481;0;3195.00;10.12;1992.00;0.00;0.20
482;0;2713.00;10.75;2047.00;0.00;0.24
483;0;3207.00;10.35;2060.00;0.00;0.20
484;0;3144.00;10.22;2002.00;0.00;0.20
485;0;2579.00;10.32;2033.00;0.00;0.20
486;0;3069.00;10.22;2011.00;0.00;0.24
487;0;3172.00;10.30;2042.00;0.00;0.20
488;0;3012.00;10.30;2026.00;0.00;0.20
489;0;2985.00;10.30;2072.00;0.00;0.20
490;0;1458.00;10.30;2093.00;0.00;0.68
491;0;2909.00;10.50;2024.00;0.00;0.20
492;0;1324.00;10.30;1727.00;0.00;0.32
493;0;2828.00;10.30;2072.00;0.00;0.20
494;0;2781.00;10.45;2042.00;0.00;0.20
495;0;2664.00;10.42;2063.00;0.00;0.16
496;0;2905.00;10.20;2207.00;0.00;0.16
497;0;3284.00;10.27;2076.00;0.00;0.24
498;0;3195.00;10.15;2005.00;0.00;0.16
499;0;3232.00;10.20;2047.00;0.00;0.20
500;0;3144.00;10.25;2009.00;0.00;0.20
501;0;3058.00;10.30;2045.00;0.00;0.28
502;0;3093.00;10.25;2014.00;0.00;0.20
503;0;2541.00;10.20;1991.00;0.00;0.20
504;0;2986.00;10.40;2037.00;0.00;0.24
505;0;798.00;11.32;1897.00;0.00;0.28
506;0;2826.00;10.50;2048.00;0.00;0.20
507;0;2551.00;10.27;2059.00;0.00;0.16
508;0;3294.00;9.97;2046.00;0.00;0.28
509;0;3153.00;10.30;2005.00;0.00;0.28
510;0;3129.00;10.27;2050.00;0.00;0.20
511;0;3050.00;10.30;2024.00;0.00;0.24
512;0;2591.00;10.30;2000.00;0.00;0.24
513;0;2914.00;10.40;2047.00;0.00;0.28
514;0;2753.00;10.77;2054.00;0.00;0.20
515;0;960.00;11.02;2091.00;0.00;0.76
516;0;2621.00;10.22;2052.00;0.00;0.08
517;0;4114.00;11.62;1800.00;0.00;0.24
518;0;3189.00;10.37;2047.00;0.00;0.20
519;0;2692.00;11.10;2006.00;0.00;0.24
520;0;3196.00;10.07;2012.00;0.00;0.20
521;0;2656.00;10.80;2004.00;0.00;0.24
522;0;3039.00;10.40;2057.00;0.00;0.20
523;0;3113.00;10.25;2022.00;0.00;0.20
524;0;2867.00;10.35;2078.00;0.00;0.16
525;0;2991.00;10.37;2045.00;0.00;0.16
526;0;2703.00;10.30;2078.00;0.00;0.20
527;0;2546.00;10.30;2001.00;0.00;0.16
528;0;812.00;11.00;1917.00;0.00;0.44
529;0;2667.00;10.45;2049.00;0.00;0.24
530;0;2896.00;10.20;2154.00;0.00;0.20
531;0;4060.00;12.07;1753.00;0.00;0.28
532;0;2751.00;10.70;2013.00;0.00;0.24
533;0;3172.00;10.30;2016.00;0.00;0.20
534;0;3099.00;10.35;2057.00;0.00;0.16
535;0;2946.00;10.30;2072.00;0.00;0.20
536;0;2888.00;10.40;2039.00;0.00;0.20
537;0;2766.00;10.20;2089.00;0.00;0.20
538;0;2729.00;10.35;2059.00;0.00;0.20
539;0;2545.00;10.35;2012.00;0.00;0.16
540;0;2495.00;10.37;2047.00;0.00;0.20
